00EbJ,r2q1rk1/ppp2ppp/2nbb3/8/6n1/2NPBN2/PPP1BPPP/R2QK2R w KQ - 5 9,f3g5 g4e3 f2e3 d8g5,1203,92,53,73,capturingDefender crushing opening short,https://lichess.org/wlZv7BWx#17,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
00Ec4,2rq1r1k/p5pp/8/1p1BpPb1/2Pp2Q1/P2P2R1/6PP/R5K1 b - - 3 25,c8c7 g4g5 d8g5 g3g5,829,95,85,341,crushing middlegame short,https://lichess.org/HUFGdjKK/black#50,
00EgR,N2k3r/1b1n1Bpp/p7/1pb1P3/6P1/4p3/PPP4P/1K1R3R w - - 1 20,e5e6 b7h1 d1d7 d8c8 d7c7 c8b8,1736,74,98,949,advantage long middlegame,https://lichess.org/PfKZb868#39,
00EoE,r1b1k3/ppr4p/5p2/5p2/8/2P3P1/P4PP1/4RK1R b q - 1 23,e8f7 h1h7 f7g6 h7c7,975,79,73,56,crushing endgame short skewer,https://lichess.org/25vOJGCF/black#46,
00Er4,r3k2r/p1bN2pp/2p1pp2/3p3b/3P1q2/2N4P/PPPQ1PP1/R3R1K1 w kq - 0 16,e1e6 e8d7 d2f4 c7f4,1332,75,75,146,crushing hangingPiece middlegame short,https://lichess.org/xukRQ21f#31,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
00Erm,3r4/6k1/1p1pr1p1/p1p2p2/PnP1p1P1/1P6/3R1PBP/4R1K1 b - - 0 29,b4d3 d2d3 e4d3 e1e6 d3d2 g2f3,1398,75,83,140,crushing defensiveMove endgame long,https://lichess.org/kE9mu3xO/black#58,
00Evs,5qk1/pQ3pp1/7p/b2N1b2/P3r3/5K2/7P/R4B2 b - - 1 24,g7g5 d5f6 g8h8 f6e4,1055,79,93,920,advantage fork middlegame short,https://lichess.org/ZuufvD5S/black#48,
00Ezc,rnb1k2r/ppp4p/3b1qp1/3P1pBQ/4p2N/2N5/PPP2PPP/R3R1K1 b kq - 1 13,f6f7 c3e4 f5e4 e1e4,2063,75,90,1039,crushing middlegame short,https://lichess.org/DlEjvVuJ/black#26,Russian_Game Russian_Game_Italian_Variation
00F2o,6k1/4qpp1/3p3p/8/2BP4/1Pn5/2Qn1PPP/6K1 w - - 0 29,c2c3 e7e1 c4f1 e1f1,980,76,72,120,endgame mate mateIn2 short,https://lichess.org/Xik1cEk4#57,
00F3S,3r1rk1/5ppp/p5q1/1p1P4/2PpP3/P6Q/B4PPP/2R3K1 b - - 0 29,g6e4 a2b1 e4b1 c1b1,1333,97,82,20,crushing endgame short,https://lichess.org/kCnMPvjO/black#58,
00F5G,2rqrbk1/pp3ppp/4n3/3p1N2/3NnBQ1/2P4P/PP3PP1/R4RK1 b - - 14 22,e6f4 f5h6 g8h8 h6f7,1500,88,75,41,crushing deflection kingsideAttack middlegame pin short,https://lichess.org/HLNR4ZJ8/black#44,
00F6y,2k3r1/ppp2prp/1q2b3/8/Q7/2P1R1P1/P4P1P/4R1K1 b - - 3 23,e6d7 e3e8 d7e8 e1e8 g8e8 a4e8,741,78,100,514,long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/Hii0fRVd/black#46,
00FF5,r3k3/ppp1qp2/1b1p3p/4p2r/2B1P1b1/P1PP1P2/1P4PQ/RN3R1K b q - 2 18,e7h4 c4f7 e8e7 f7h5,2046,75,92,3903,attackingF2F7 crushing middlegame short,https://lichess.org/YBDgjNpz/black#36,Italian_Game Italian_Game_Giuoco_Pianissimo
00FHO,8/1pp5/p2p3p/3P1Pk1/P3K1P1/1P5R/8/2r5 w - - 1 39,e4f3 c1c3 f3g2 c3h3 g2h3 h6h5 g4h5 g5h5,2216,109,64,21,crushing endgame rookEndgame veryLong,https://lichess.org/0KBMAMQh#77,
00FHX,2r3k1/5p1p/4pP2/3p3P/8/5P2/p1b3P1/2R3K1 b - - 0 30,c2b1 c1c8,537,102,86,655,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/rztVgThB/black#60,
00FOM,8/5k2/8/3pPPB1/1p4K1/1b6/8/8 b - - 0 45,b3d1 g4h4 d1a4 e5e6,2582,87,75,158,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/9wp9pR0Q/black#90,
00FON,1k6/8/8/6p1/1pp5/p4PP1/N1P4P/7K w - - 0 38,h2h4 b4b3 c2b3 c4b3,953,77,98,1344,crushing endgame knightEndgame short,https://lichess.org/D9f2JIE8#75,
00FPo,7R/1K3p2/6k1/PP4p1/8/6rp/8/8 b - - 2 47,g5g4 a5a6 h3h2 h8h2,1879,77,93,4259,crushing endgame rookEndgame short,https://lichess.org/6C03NLdu/black#94,
00FjB,rnbk3r/pppp1Bpp/8/5p2/4p3/2PP4/P1P2PPP/R1B1K2R b KQ - 0 13,h8f8 c1g5,902,150,56,108,doubleBishopMate mate mateIn1 middlegame oneMove,https://lichess.org/r1BPO2dx/black#26,Bishops_Opening Bishops_Opening_Boden-Kieseritzky_Gambit
00Fyu,r7/p1qbppbk/2p3p1/2pp4/4PP2/1P1P1N2/P1P3PP/3Q1RK1 b - - 2 16,d7g4 f3g5 h7g8 d1g4,977,245,-100,4,advantage discoveredAttack middlegame short,https://lichess.org/kjeZtnnv/black#32,Bird_Opening Bird_Opening_Dutch_Variation
00G0z,Q4n1k/p2b2pp/3b4/2p5/4pq2/2Pn3P/PP1NBPP1/R1B2RK1 w - - 1 23,d2e4 f4h2,1339,93,29,53,mate mateIn1 middlegame oneMove,https://lichess.org/5yn9tO6O#45,
00G1l,5k2/1R6/3pp1P1/2p5/1pr1PK2/5P2/8/8 b - - 0 60,c4c1 f4g5 c1g1 g5f6,1999,75,88,111,crushing defensiveMove endgame rookEndgame short,https://lichess.org/IWYBiMcT/black#120,
00G7g,3r1rk1/p4pp1/b1p4p/8/BPPq4/P2P3P/2Q3P1/RNB4K b - - 2 27,d4a1 c1b2 a1b2 c2b2,1267,75,92,293,advantage middlegame short,https://lichess.org/Gbq7pxMD/black#54,
00GAf,r5k1/5pp1/1p1rb2p/3pR2q/p1pP4/P1P3Q1/5PPN/4R1K1 b - - 1 30,h5g6 g3g6 f7g6 e5e6 d6e6 e1e6,1328,75,75,243,crushing long middlegame,https://lichess.org/DJ3edB5i/black#60,
00GBV,3r1rk1/pp2n1pp/8/8/Nq6/1PB5/P3QPPP/4R1K1 b - - 1 25,b4d6 e2e7 d6e7 e1e7,1494,76,86,300,advantage middlegame short,https://lichess.org/MksLS6CR/black#50,
00GHw,r1bq1r2/1p4kp/4p1p1/1NpPp1P1/2P1P3/pPQ4B/P4n2/2KR3R b - - 1 21,f2h1 c3e5 g7g8 d5e6 d8e7 d1h1 e7g7 e5g7,2538,105,90,221,advantage middlegame veryLong,https://lichess.org/VU9ATvfr/black#42,
00GRa,1r3rk1/2p1Nppb/p2nq3/1p2p1Pp/4Qn1P/2P1N3/PPB2P1K/3R2R1 b - - 5 28,e6e7 e4h7,558,106,93,696,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/QiJhfG8J/black#56,
00GVf,2b2k2/6q1/pn4p1/1rp2p2/8/8/1P2Q1P1/1K2R2R b - - 3 32,c8d7 h1h8 g7h8 e2e7 f8g8 e7d8,1569,75,96,3226,crushing exposedKing long middlegame sacrifice,https://lichess.org/sTFSNjA5/black#64,
00GWg,1r1r2k1/pp4pp/2nNb3/2R2p2/2P1p3/8/P4PPP/3BR1K1 w - - 1 26,d6b7 b8b7 c5c6 b7b1 g1f1 d8d1 e1d1 b1d1 f1e2 e6d7,2186,78,90,888,crushing middlegame veryLong,https://lichess.org/M7Dta3mv#51,
00GYk,1r4k1/p3p1bp/1n3qp1/6B1/6Q1/1P4pP/P5B1/3R3K b - - 0 29,f6e5 g5f4 e5f4 g4f4,1697,76,69,57,crushing master middlegame short,https://lichess.org/YCWBuQpY/black#58,
00GcF,6r1/1p1bRk2/p2q1n1r/3p4/3Q4/1P1B3P/P1P2PP1/4R1K1 b - - 4 27,d6e7 e1e7 f7e7 d4e3 e7f7 e3h6,1852,76,93,5112,advantage attraction exposedKing fork long middlegame,https://lichess.org/vZo2lFXq/black#54,
00Gt0,R7/4k3/5p2/3p2p1/4b2p/2K1P2P/5PP1/8 w - - 2 47,f2f3 d5d4 c3d4 e4a8,1052,79,83,104,crushing discoveredAttack endgame master short,https://lichess.org/5OO7Wczb#93,
00GuG,2R5/7p/1K4k1/8/5p2/5n2/8/8 w - - 0 63,c8c6 g6f5 b6c5 h7h5,2582,90,90,1023,advantage defensiveMove endgame master short,https://lichess.org/6xU6SaA2#125,
00Gvr,8/1b3pp1/1k4Pp/4K2P/4PP2/8/8/8 b - - 0 46,f7f6 e5e6 b7e4 e6f7,1159,75,89,2744,advantage bishopEndgame defensiveMove endgame master short,https://lichess.org/tHhRpYsL/black#92,
00Gz6,r7/p3qkp1/1p4p1/3Nn3/Q7/4PP2/PP3K2/6R1 b - - 0 25,e7c5 a4f4 f7e6 f4e4 a8f8 g1g6,2657,88,91,641,crushing endgame fork long pin,https://lichess.org/F80hPRFE/black#50,
00H1C,r3r3/1kpRnqpp/p4p2/Qp2P2P/1N6/4Pb2/PPP3P1/2K2R2 b - - 0 22,e7c6 a5c7,1423,75,89,484,mate mateIn1 middlegame oneMove,https://lichess.org/GzcjOw0p/black#44,
00H2I,4rrk1/ppp2pp1/7p/3n4/3P3q/1P2p2P/P5P1/R1BQRBK1 w - - 2 23,c1b2 h4f2 g1h2 f2b2,2033,77,87,43,crushing fork middlegame short,https://lichess.org/cCjO5vXk#45,
00H2L,8/8/2p2p2/p4P1p/Pk5P/4K1P1/8/8 w - - 1 39,e3d3 c6c5 d3e2 c5c4 g3g4 h5g4,2345,101,85,34,crushing endgame long pawnEndgame quietMove,https://lichess.org/UMoEkwn0#77,
00H5n,8/5Rpk/3p3p/p1qPp3/P3n3/5N1P/1Q3PPK/2r5 b - - 0 35,e4f2 b2b7 c1h1 h2g3 f2e4 g3g4 e4f6 f7f6 c5b4 b7b4,2459,82,97,94,advantage endgame pin quietMove veryLong,https://lichess.org/84oSZ8O3/black#70,
00H87,6k1/2q1pp2/p5pB/2p4n/3pP1Q1/P2P3P/1r4P1/5RK1 b - - 1 30,c7g3 g4c8 g8h7 f1f7 h5g7 f7g7 h7h6 c8h8 h6g5 g7g6 g5g6 h8g8 g6f6 g8g3,1943,76,88,408,attraction crushing deflection endgame sacrifice skewer veryLong,https://lichess.org/hQEAqclb/black#60,
00H9n,7k/6p1/8/4p3/Pp1b4/1P3b1q/3Q2P1/5RK1 w - - 0 45,d2d4 h3g2,897,90,96,146,endgame mate mateIn1 oneMove,https://lichess.org/MaGCLflH#89,
00HEh,3R1rk1/pp3ppp/2p3b1/2n3P1/2B2q1P/5N2/PPP1QP2/4R1K1 b - - 0 23,f8d8 e2e8 d8e8 e1e8,827,86,90,432,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/ekEf00kl/black#46,
00HEx,b7/5pk1/R3pn1p/8/3NP3/5P2/6PP/2rB2K1 w - - 1 31,a6a8 c1d1 g1f2 d1d4,979,76,100,492,crushing endgame fork hangingPiece short,https://lichess.org/Kl5pBLfs#61,
00HGG,8/pp6/2p1kpp1/3p4/3P1PPp/1P3K2/P1P4P/8 w - - 0 31,g4g5 f6g5 f3g4 g5f4 g4f4 e6f6,1681,75,82,122,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/JyqJknFl#61,
00HHN,4r2k/p6p/1p3R2/2p5/2P5/1P4R1/r5PP/2K5 w - - 0 32,f6f7 e8e1,610,80,97,342,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/tMmxk7ja#63,
00HPz,6r1/7p/2pk1p2/P2p4/P2KbP2/4P3/4NR1P/8 w - - 1 35,e2c3 c6c5,685,77,98,417,endgame mate mateIn1 oneMove,https://lichess.org/ElfQqRYp#69,
00HSV,r2q1kr1/ppp2p1p/2n5/8/3P4/P2BP1N1/1P1Q1PbP/R3K2R w KQ - 0 17,d3h7 g8g3 f2g3 g2h1,1832,78,72,54,advantage middlegame short,https://lichess.org/RldMoyAB#33,Queens_Gambit_Declined Queens_Gambit_Declined_Queens_Knight_Variation
00HVU,r2qkb1r/ppp1pppp/8/3p3Q/3n1P2/3B3P/PPP2PP1/RN2K2R b KQkq - 1 9,g7g6 h5e5 d4f3 g2f3,1531,74,91,1542,advantage fork middlegame short,https://lichess.org/SHbaicFX/black#18,Indian_Defense Indian_Defense_Other_variations
00HZC,4r1k1/pp1qn3/2p4R/6p1/3P1rR1/3Q2P1/PP3P1P/6K1 b - - 0 31,f4g4 d3h7 g8f8 h6f6,1541,76,61,129,endgame mate mateIn2 short,https://lichess.org/SPwu7cIA/black#62,
00HZa,6k1/6pp/1p6/p1n5/4qp2/1P2PN2/P4PPP/3Q2K1 b - - 0 28,f4e3 d1d8 g8f7 f3g5 f7g6 g5e4,1048,75,94,296,crushing endgame fork long,https://lichess.org/WRMbDs53/black#56,
00HeG,8/1p5k/p3pQq1/3pP3/2p3P1/2P5/PP6/2K5 w - - 3 33,f6h4 g6h6 h4h6 h7h6,811,82,100,179,crushing endgame queenEndgame short,https://lichess.org/Fe29uA9P#65,
00HoG,5r1k/5r2/2b2RQp/1p1p2p1/1q4P1/8/8/1B3R1K b - - 0 36,f7f6 g6h7,1508,78,94,2385,mate mateIn1 middlegame oneMove,https://lichess.org/zwJu9mKP/black#72,
00Htd,rnbqk2r/1p3ppp/p4b2/2Pp4/8/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 9,d1d5 f6c3 b2c3 d8d5,989,83,93,965,crushing intermezzo opening short,https://lichess.org/ZWQwqa9S#17,Tarrasch_Defense Tarrasch_Defense_Two_Knights_Variation
00Hxb,1rbr1k2/p4ppp/2B5/2pR1NP1/2P5/P7/7P/4R1K1 b - - 0 27,d8d5 e1e8,1126,80,83,1101,endgame mate mateIn1 oneMove,https://lichess.org/FW9LwaHK/black#54,
00HzH,2r2Qk1/p2q2p1/1p2p1Np/3p3P/3Pb1P1/2P5/PP3R2/6K1 b - - 4 33,c8f8 f2f8 g8h7 f8h8,826,84,90,339,endgame hookMate mate mateIn2 short,https://lichess.org/XB8lgZ9N/black#66,
00HzX,4r1k1/5pp1/2R4p/1p6/8/1PP3QP/2q2PP1/6K1 w - - 0 29,c6h6 c2c1 g1h2 c1h6,1661,74,93,858,crushing endgame fork short,https://lichess.org/tKKATkce#57,
00ICz,2k2rr1/1p1q3p/1p2p3/1NbpQ3/P1p2P2/6P1/6KP/R4R2 b - - 0 31,f8f5 b5a7 c8d8 e5b8 d8e7 b8g8,1244,75,95,584,crushing long middlegame skewer,https://lichess.org/aGEDdbh2/black#62,
00IDw,4r3/pN3kpp/2N1b3/2R5/5b2/P7/1P3PPP/7K w - - 1 30,g2g3 e6h3 c5c1 f4c1,1859,76,85,147,advantage endgame quietMove short,https://lichess.org/KmTVU8Fo#59,
00IF1,1k6/p1p5/P2p4/3P4/1PK2N1p/4P3/5r2/4B3 b - - 12 57,f2f4 e3f4 h4h3 e1g3,1267,75,93,424,crushing defensiveMove endgame hangingPiece short,https://lichess.org/bX3dAdx9/black#114,
00IF7,b3k2r/4bpp1/2q1p2p/1p1nP3/1Pp1N3/2P5/2B2PPP/2BQR1K1 w k - 0 19,c1e3 d5c3 d1g4 c3e4,1666,81,64,34,crushing middlegame short,https://lichess.org/7PRHzjIO#37,Sicilian_Defense Sicilian_Defense_Old_Sicilian
00IFk,r1b4r/ppk2ppp/2p5/3n2B1/2P5/6P1/P1P1B2P/2KR3R b - - 0 16,d5c3 g5f4 c7b6 c4c5 b6c5 f4e3,2122,76,85,117,attraction crushing long middlegame,https://lichess.org/aDBJY27j/black#32,Philidor_Defense Philidor_Defense_Lion_Variation
00IPp,4Q3/6pk/p3p2p/5p2/1p1P2P1/4q2P/2B1n2B/7K w - - 0 35,g4f5 e3f3,1466,91,86,1710,endgame mate mateIn1 oneMove,https://lichess.org/JKNcTJw1#69,
00ISm,5r2/4bp1k/2ppq1p1/4p1Q1/4N2P/3P4/1P1R1P2/4K1R1 b - - 0 29,e7g5 e4g5 h7h6 g5e6,907,88,84,84,crushing endgame fork short,https://lichess.org/Nx7iGvHH/black#58,
00ITc,3r1rk1/3b1pp1/7p/8/N2Qp1n1/1P6/PB1q1PP1/R5K1 b - - 1 25,d7a4 d4g7,906,77,88,116,mate mateIn1 middlegame oneMove,https://lichess.org/tGroDLV4/black#50,
00IUT,1r2r1k1/ppp1q1pp/4b3/4P3/1Q1p1P2/8/P5PP/R1BR2K1 w - - 6 19,d1d4 c7c5 b4a3 c5d4 a3e7 e8e7,1449,73,96,18988,crushing fork long middlegame,https://lichess.org/93xXeKdX#37,Italian_Game Italian_Game_Classical_Variation
00IYH,rnbq1rk1/ppp2pp1/3p1n1p/2b1p2N/2B1P3/3P4/PPP2PPP/RNBQ1RK1 b - - 2 7,c8g4 h5f6 d8f6 d1g4,1076,84,93,2232,advantage kingsideAttack opening short,https://lichess.org/D9n0j4f5/black#14,Kings_Pawn_Game Kings_Pawn_Game_Alapin_Opening
00IaZ,4R3/1k2R3/3K2p1/1P6/1P6/2rp3r/8/8 b - - 3 45,b7b6 e8b8,925,83,83,426,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/MA0bo8dV/black#90,
00IiM,r5k1/pp4p1/1n6/3pB3/3P2pb/2NQ1r2/PP6/2K3R1 w - - 2 24,d3f3 g4f3 g1g7 g8f8,1784,74,91,2314,advantage middlegame short,https://lichess.org/qzEITbaG#47,
00In2,8/b2r1p1k/5Qp1/1p5p/4p3/1P1q3P/5PP1/2B2RK1 b - - 13 38,d3b3 c1b2 b3b2 f6b2,1677,74,94,8763,advantage endgame quietMove short,https://lichess.org/Ut09PlkM/black#76,
00IpT,r1bk3r/ppp1n2p/3pNQ2/8/2BpP2p/8/PPPq2PP/R5K1 b - - 2 21,d8d7 f6h8 d7c6 h8e8,2032,144,74,13,crushing hangingPiece middlegame short,https://lichess.org/pxYUaQJx/black#42,
00Ivf,8/2p4r/1p3k2/p2Pp1p1/P1P1RpP1/1P3P1r/4R1K1/8 w - - 7 46,e4e5 h3h2 g2f1 h2h1 f1f2 h7h2,1658,75,89,181,endgame long mate mateIn3 rookEndgame,https://lichess.org/VX0fLjAC#91,
00J1t,r1qr3k/pp3pB1/1np1pb2/8/3P3P/2N2PR1/PP1Q2P1/2KR4 b - - 0 22,f6g7 d2g5 d8g8 g5h5 g7h6 h5h6,1646,74,97,8761,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/77hjhVfM/black#44,
00J5r,r4rk1/1p4p1/p1p1n1Pp/q3p3/4P3/2N1QP2/PPP5/2KR3R w - - 0 21,h1h6 g7h6 e3h6 a5c7,2111,75,85,98,crushing defensiveMove middlegame short,https://lichess.org/1DzEGAx8#41,
00J7i,3r2k1/pQ3ppp/4R1n1/2q5/2P5/2B3P1/P4PBP/6K1 b - - 0 24,f7e6 b7g7,1000,100,67,41,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/nBfwpOrE/black#48,
00JFF,4r1k1/ppqb3p/6B1/3pb2Q/8/2P5/PP1B2PP/5RK1 b - - 0 20,h7g6 h5g6 e5g7 f1f7 c7c5 g1h1 c5f8 f7f8,2086,134,81,18,crushing middlegame pin veryLong,https://lichess.org/e986oDw6/black#40,
00JO7,5rk1/ppq3pR/4p1r1/3p4/8/2P4Q/PP3RPP/6K1 b - - 0 22,c7c5 h7h8,989,77,89,74,endgame mate mateIn1 oneMove,https://lichess.org/Vd3DWn3Y/black#44,
00JQS,5r1k/pb3Qpp/2p5/5p2/3P4/8/PPP2PPP/4R1K1 b - - 0 21,f8f7 e1e8 f7f8 e8f8,584,92,76,622,backRankMate endgame mate mateIn2 short,https://lichess.org/jB9KjawU/black#42,
00JS1,2r5/1p2k1pp/4p3/1N3p2/5P2/P2nP3/1R4PP/6K1 w - - 0 24,b2d2 c8c1 d2d1 c1d1,600,102,77,675,endgame mate mateIn2 short,https://lichess.org/ROJJOhHY#47,
00JYV,r2q1rk1/p1p1bppp/2pp1nb1/4p3/4P1PN/2NP3P/PPP2PK1/R1BQ1R2 b - - 4 11,f6e4 h4g6 e4c3 g6e7 d8e7 b2c3,1590,74,96,8434,advantage kingsideAttack long opening,https://lichess.org/rJrzfvfs/black#22,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
00JZk,7k/1q5p/3Q2p1/8/P3p3/1p2B2P/1br3P1/R5K1 b - - 0 32,b7f7 a1f1 f7f1 g1f1,1969,74,92,1436,crushing endgame short,https://lichess.org/YuyVHFxe/black#64,
00JaW,8/r7/Pk5p/3R2p1/4p1P1/4P3/3K4/8 b - - 0 48,a7a6 d5d6 b6a5 d6a6 a5a6 d2c3 a6b7 c3d4,1067,76,87,194,crushing endgame exposedKing rookEndgame veryLong,https://lichess.org/K2MPI0zt/black#96,
00JtR,1rbk3r/3qp1b1/p3p1Bp/1N1P2p1/8/P5P1/1P2Q1P1/R3K2R w KQ - 2 23,d5e6 d7b5 e2d2 d8c7 a1c1 c7b7 g6e4 b7a7,2185,75,93,817,crushing defensiveMove middlegame veryLong,https://lichess.org/eQy3tkuB#45,
00JzT,8/7p/6pK/5p2/4p3/1k4P1/5P1P/8 w - - 2 44,h6h7 g6g5 g3g4 f5f4,1693,78,79,72,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/Zk86Dja7#87,
00K0G,8/8/8/2Pk4/pK4p1/3N4/5P2/3b4 b - - 7 59,d1e2 d3f4 d5c6 f4e2,781,85,80,80,crushing endgame fork master short,https://lichess.org/xIDctz9w/black#118,
00K8j,r2q2kr/p4pp1/4b2p/n1Qn4/5B2/4P3/PP3PPP/2KR1BNR w - - 1 14,f4c7 d8c7 c5c7 d5c7,1439,74,86,199,advantage opening short,https://lichess.org/AiNXhpcc#27,Queens_Gambit_Declined Queens_Gambit_Declined_Queens_Knight_Variation
00KMV,1r3k2/1p1q1p2/p2p1np1/2pP2bp/2P1P1n1/1PQ3P1/P3N1K1/3N1R1R b - - 11 28,f6e4 c3h8 f8e7 h8b8,1048,80,93,2570,crushing middlegame short skewer,https://lichess.org/zMA7YEmv/black#56,
00KNB,2rr2k1/5p2/4p2p/4N1pQ/1p3P2/4P3/np3P1P/2q2BRK b - - 1 32,c8c7 h5h6 b2b1q h6g5,2523,81,88,340,crushing kingsideAttack master middlegame pin short,https://lichess.org/Ri0duT8T/black#64,
00KO5,2r2rk1/3p1ppp/p3p3/1p2q3/6P1/3Q4/PP5P/1K2RR2 b - - 0 22,e5h2 f1h1 h2c2 d3c2 c8c2 b1c2,1372,74,87,124,advantage endgame long,https://lichess.org/jUnUTglG/black#44,
00KOz,8/r4k2/7R/5PK1/1n6/8/8/8 b - - 3 56,b4d5 h6h7 f7f8 h7a7,979,87,95,1006,crushing endgame master short skewer,https://lichess.org/QVprMNzR/black#112,
00KSB,r7/4kpRp/2p2p1P/p1P1n3/Pp6/1B6/5PP1/6K1 b - - 2 35,a8h8 f2f4 e5d7 g7f7,1541,75,96,4210,crushing endgame short,https://lichess.org/GqvPZnmI/black#70,
00KUa,r1bk1bnr/pppp1Bpp/8/3Nq3/3nP3/3P4/PPP2PPP/R1BQK2R b KQ - 0 8,g8f6 c1f4 e5f4 d5f4,1555,161,-100,11,crushing opening short trappedPiece,https://lichess.org/QBzgVaj1/black#16,Italian_Game Italian_Game_Blackburne-Kostic_Gambit
00KVF,4r1k1/p4ppp/bqp2n2/2Qp4/3P4/8/PP3PPP/RNB1N1K1 w - - 1 16,c5c3 b6b5 e1d3 b5d3,2330,82,81,66,crushing middlegame short,https://lichess.org/KXFidiSb#31,Sicilian_Defense Sicilian_Defense_Old_Sicilian
00KVO,4r3/p1R3p1/4r2p/3k1n2/3p4/P5B1/1P4PP/4R1K1 w - - 2 28,c7a7 e6e1 g3e1 e8e1,837,93,75,50,crushing endgame short,https://lichess.org/4wKfUa8h#55,
00KVb,2k2r2/pp5p/3p4/3Nb1p1/8/1P1P3P/P1Pn4/1K1R1R2 w - - 3 28,d1d2 f8f1 d2d1 f1d1,582,96,71,145,endgame hangingPiece mate mateIn2 short,https://lichess.org/tzIW1ZLM#55,
00KYC,5rk1/p6p/2r1pBp1/4P3/2b5/3p4/P4PPP/1R2R1K1 w - - 0 27,b1b7 f8f6 e5f6 d3d2 e1d1 c4e2,2243,83,80,47,advancedPawn clearance crushing endgame long master sacrifice,https://lichess.org/wxhreSsZ#53,
00KYE,r1b2k1r/pp4p1/2pq2p1/3p4/3p4/1N6/PPP2PPP/R2Q1RK1 w - - 0 17,d1d4 d6h2,920,102,86,182,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/IOpSkMQi#33,Italian_Game Italian_Game_Scotch_Gambit
00Kbj,8/8/6p1/PR3p2/1P3k2/7P/r5P1/7K w - - 1 39,h3h4 f4g3 b5d5 a2a1 d5d1 a1d1,1416,73,95,12316,endgame long mate mateIn3 rookEndgame,https://lichess.org/PW8a1JvE#77,
00Kd8,3R4/3P4/8/5p2/5kPp/8/3r1KP1/8 w - - 1 64,f2g1 f4g3 g1f1 f5g4,2161,75,85,263,advantage endgame rookEndgame short,https://lichess.org/loJK0sJF#127,
00Keu,R7/1p3kp1/2pK3p/3p1PP1/1r1B2nP/8/1P6/8 b - - 2 39,b4d4 g5g6 f7f6 a8f8,931,75,94,1339,endgame mate mateIn2 short,https://lichess.org/hCWa2OUn/black#78,
00KhM,5rk1/5ppp/1R6/3Qp3/2B1P3/2q3P1/3R1PKP/1r6 b - - 0 27,b1b6 d5f7 f8f7 d2d8,1360,95,78,36,clearance endgame mate mateIn2 pin sacrifice short,https://lichess.org/o5Jg9MLX/black#54,
00Knu,r2q1rk1/p3bpp1/2pp1nb1/4p1Q1/8/1B3N1P/PPP3P1/R1B2RK1 b - - 0 18,f6e4 g5g6 d8b6 g1h2,1857,78,76,69,advantage defensiveMove opening pin short,https://lichess.org/ICZqsNVs/black#36,Czech_Defense Czech_Defense_Other_variations
00Kq4,r2qk3/5p1r/p1p1p3/1p1pP1p1/P1nP2Pn/2P2NB1/2P2P2/R1QR2K1 w q - 1 21,f3g5 d8g5 c1g5 h4f3 g1g2 f3g5,1439,75,100,266,advantage attraction fork long middlegame sacrifice,https://lichess.org/o4K7aQsT#41,
00L4x,1r4k1/4Ppbp/p5p1/2q5/p2n4/P2Q2B1/r2N1PPP/3KR2R b - - 0 27,g7h6 e7e8q b8e8 e1e8,1357,77,92,2542,advancedPawn crushing kingsideAttack middlegame promotion short,https://lichess.org/kQUg1Hn3/black#54,
00L84,6k1/5pp1/7p/2p5/2P5/2rp2PP/PR3P2/5K2 w - - 0 37,b2b3 c3c1 f1g2 d3d2,990,83,92,570,advancedPawn crushing endgame rookEndgame short,https://lichess.org/ZX4yckwu#73,
00LBF,3r2k1/1b2qpb1/pp4p1/3rp3/3R2P1/2P2NBP/PP2Q2K/3R4 b - - 0 33,e7d7 d4d5 b7d5 c3c4,2175,80,82,58,advantage master middlegame short,https://lichess.org/HG0KKbWc/black#66,
00LG5,6k1/5r1p/4b1pQ/5q2/3B3P/2P5/6P1/4R1K1 w - - 7 36,e1e2 f5f1 g1h2 f1e2,1108,76,71,149,advantage endgame fork short,https://lichess.org/H1PJMeLA#71,
00LH7,6k1/6Bp/6pP/3q1p2/p2PnQ2/2r5/P5PK/4R3 b - - 1 39,d5d6 e1e4 d6f4 e4f4,1600,75,94,5245,crushing endgame short,https://lichess.org/7mA63Gfs/black#78,
