[White "c3d2 e7e5 e1e5 e8e5"]
[White "790"]
[WhiteElo "90"]
[Popularity "92"]
[BlackElo "634"]
[Black "crushing endgame short"]
c3d2 e7e5 e1e5 e8e5 1-0

[Event "00AB1"]
[FEN "8/7Q/3p1kp1/1p6/2b5/2P4P/5PPK/4q3 b - - 8 36"]
[White "e1c3 h7h8 f6e6 h8c3"]
[White "1146"]
[WhiteElo "75"]
[Popularity "96"]
[BlackElo "9381"]
[Black "crushing endgame short skewer"]
e1c3 h7h8 f6e6 h8c3 1-0

[Event "00AGs"]
[FEN "rn2k2Q/5p2/2p1p1r1/1q4p1/8/8/4NPPP/3R1K1R b q - 5 23"]
[White "e8e7 h8d8"]
[White "852"]
[WhiteElo "78"]
[Popularity "100"]
[BlackElo "150"]
[Black "mate mateIn1 middlegame oneMove"]
e8e7 h8d8 1-0

[Event "00AHY"]
[FEN "r6k/3NR1p1/4n2p/5b2/p6P/6R1/8/6K1 w - - 2 43"]
[White "h4h5 a4a3 g3a3 a8a3 e7e8 h8h7"]
[White "1358"]
[WhiteElo "78"]
[Popularity "84"]
[BlackElo "1510"]
[Black "advantage endgame long"]
h4h5 a4a3 g3a3 a8a3 e7e8 h8h7 1-0

[Event "00AOH"]
[FEN "6k1/1R6/1p2p1pp/4P3/p1N2P2/6PK/7P/1r6 w - - 0 48"]
[White "b7b6 b1b6 c4b6 a4a3 b6d7 a3a2"]
[White "1147"]
[WhiteElo "75"]
[Popularity "95"]
[BlackElo "418"]
[Black "advancedPawn advantage endgame long"]
b7b6 b1b6 c4b6 a4a3 b6d7 a3a2 1-0

[Event "00AVR"]
[FEN "br1qkb1r/p1pp1ppp/4Pn2/6B1/3Qn3/5NP1/P3PPBP/RN1R2K1 b k - 0 15"]
[White "d7e6 d4a4 d8d7 d1d7"]
[White "1773"]
[WhiteElo "76"]
[Popularity "75"]
[BlackElo "77"]
[Black "crushing opening short"]
d7e6 d4a4 d8d7 d1d7 1-0

[Event "00AXb"]
[FEN "5kr1/pp3p1p/1q2pBb1/1B1p4/P7/5P2/1P4rP/2Q1K2R b K - 0 21"]
[White "g2g1 h1g1 b6g1 b5f1 g6c2 c1f4"]
[White "2115"]
[WhiteElo "132"]
[Popularity "82"]
[BlackElo "19"]
[Black "advantage defensiveMove long middlegame"]
g2g1 h1g1 b6g1 b5f1 g6c2 c1f4 1-0

[Event "00Aae"]
[FEN "1R6/1P6/4pkp1/5p2/3P3p/3KP3/8/1r6 b - - 0 43"]
[White "h4h3 b8f8 f6e7 b7b8q b1b8 f8b8"]
[White "1019"]
[WhiteElo "78"]
[Popularity "88"]
[BlackElo "335"]
[Black "advancedPawn clearance crushing endgame long promotion rookEndgame"]
h4h3 b8f8 f6e7 b7b8q b1b8 f8b8 1-0

[Event "00Aas"]
[FEN "3r1rk1/1p2q1pp/5p2/8/1P1n4/6Q1/PPbB1PPP/R2B1RK1 w - - 9 20"]
[White "d1c2 d4e2 g1h1 e2g3 f2g3 d8d2"]
[White "1122"]
[WhiteElo "75"]
[Popularity "97"]
[BlackElo "5776"]
[Black "crushing fork long middlegame"]
d1c2 d4e2 g1h1 e2g3 f2g3 d8d2 1-0

[Event "00AcQ"]
[FEN "8/1bpp2k1/1p5r/1P2P3/3P1P2/2P1n1K1/2Q3P1/8 w - - 0 30"]
[White "c2a2 h6g6 g3f2 g6g2"]
[White "1833"]
[WhiteElo "75"]
[Popularity "92"]
[BlackElo "249"]
[Black "crushing endgame short"]
c2a2 h6g6 g3f2 g6g2 1-0

[Event "00AdI"]
[FEN "3r4/4kp1p/1PQ1p1p1/p3b3/1p2P2P/1P6/6PK/8 w - - 1 36"]
[White "h2h3 d8d3 g2g3 d3g3 h3h2 g3c3"]
[White "1082"]
[WhiteElo "76"]
[Popularity "98"]
[BlackElo "2957"]
[Black "crushing discoveredAttack endgame long"]
h2h3 d8d3 g2g3 d3g3 h3h2 g3c3 1-0

[Event "00Af3"]
[FEN "8/8/2B2p1p/P4Pp1/3p1kP1/1b1Pb2P/8/4K3 b - - 0 50"]
[White "f4g3 a5a6 b3c4 a6a7"]
[White "1083"]
[WhiteElo "78"]
[Popularity "95"]
[BlackElo "3685"]
[Black "advancedPawn bishopEndgame crushing endgame short"]
f4g3 a5a6 b3c4 a6a7 1-0

[Event "00AhO"]
[FEN "r1b2rk1/2q2p1p/1p2pbp1/pP6/2P1Q3/P2B1N2/5PPP/3R1RK1 w - - 0 20"]
[White "e4a8 c8b7 a8a7 f8a8 a7a8 b7a8"]
[White "1278"]
[WhiteElo "75"]
[Popularity "93"]
[BlackElo "181"]
[Black "advantage clearance long middlegame trappedPiece"]
e4a8 c8b7 a8a7 f8a8 a7a8 b7a8 1-0

[Event "00Ahb"]
[FEN "1k4nr/pp1r1ppp/4p3/1Nb2q2/2Pp4/6P1/PP3P1P/R1BQR1K1 b - - 2 14"]
[White "g8h6 c1f4 f5f4 g3f4"]
[White "1118"]
[WhiteElo "76"]
[Popularity "92"]
[BlackElo "202"]
[Black "crushing middlegame short"]
g8h6 c1f4 f5f4 g3f4 1-0

[Event "00Al5"]
[FEN "2r3k1/p2q1pbp/1p2pnp1/nB1p4/3P4/1Pr1P2P/P1QB1PP1/2R2RK1 w - - 0 19"]
[White "b5d7 c3c2 d7c8 c2d2"]
[White "1736"]
[WhiteElo "75"]
[Popularity "97"]
[BlackElo "5073"]
[Black "advantage middlegame short"]
b5d7 c3c2 d7c8 c2d2 1-0

[Event "00AoZ"]
[FEN "8/1R6/p1pk4/6bp/1QP5/P7/KP6/3r2q1 b - - 2 44"]
[White "g1c5 b7d7 d6d7 b4c5"]
[White "1036"]
[WhiteElo "76"]
[Popularity "93"]
[BlackElo "3347"]
[Black "advantage deflection endgame short"]
g1c5 b7d7 d6d7 b4c5 1-0

[Event "00Aok"]
[FEN "5rk1/Q2B1p1p/4p1p1/3p4/3N2b1/2q5/Pr3RPP/5RK1 w - - 0 23"]
[White "f2f7 c3e3 g1h1 f8f7 a7a8 g8g7 f1f7 g7f7 a8e8 f7f6"]
[White "2223"]
[WhiteElo "96"]
[Popularity "51"]
[BlackElo "25"]
[Black "crushing intermezzo middlegame veryLong"]
f2f7 c3e3 g1h1 f8f7 a7a8 g8g7 f1f7 g7f7 a8e8 f7f6 1-0

[Event "00Aq4"]
[FEN "2k1r3/pppn1pp1/3b2b1/3p2Pp/2B2P2/3P3P/PPPR4/2K3NR w - - 0 18"]
[White "c4d5 e8e1 d2d1 d6f4 c1b1 e1d1"]
[White "1601"]
[WhiteElo "117"]
[Popularity "46"]
[BlackElo "58"]
[Black "backRankMate deflection long mate mateIn3 middlegame"]
c4d5 e8e1 d2d1 d6f4 c1b1 e1d1 1-0

[Event "00AuR"]
[FEN "8/4bkp1/R6P/4p3/Pp2P3/1P1rB3/6P1/6K1 b - - 0 33"]
[White "d3e3 h6h7 e3e1 g1h2"]
[White "1681"]
[WhiteElo "83"]
[Popularity "83"]
[BlackElo "31"]
[Black "advancedPawn crushing endgame short"]
d3e3 h6h7 e3e1 g1h2 1-0

[Event "00B2k"]
[FEN "r4rk1/pbp3pp/1p1pp3/6B1/2PPp2q/3nP2P/PP3P2/R2QKBR1 w Q - 8 16"]
[White "f1d3 h4f2"]
[White "860"]
[WhiteElo "137"]
[Popularity "43"]
[BlackElo "16"]
[Black "attackingF2F7 mate mateIn1 middlegame oneMove"]
f1d3 h4f2 1-0

[Event "00B3B"]
[FEN "2K5/3P4/5b2/p1B5/P7/3k4/6p1/8 w - - 7 77"]
[White "d7d8q f6d8 c8d8 d3c4"]
[White "1542"]
[WhiteElo "74"]
[Popularity "94"]
[BlackElo "1129"]
[Black "crushing endgame short"]
d7d8q f6d8 c8d8 d3c4 1-0

[Event "00B5A"]
[FEN "r2qk2r/ppp2ppp/2n1b3/1B1N4/3b4/3P3P/P1P1QPP1/1R2K1NR w Kkq - 4 13"]
[White "g1f3 d8d5 f3d4 d5d4 b5c6 b7c6"]
[White "1573"]
[WhiteElo "76"]
[Popularity "93"]
[BlackElo "13972"]
[Black "advantage hangingPiece long middlegame"]
g1f3 d8d5 f3d4 d5d4 b5c6 b7c6 1-0

[Event "00B7G"]
[FEN "1rb2r1k/4q2p/p2p4/3B1p2/1pPb4/1P2NQ2/P5PP/2R2RK1 w - - 1 24"]
[White "g1h1 e7e3 f3e3 d4e3"]
[White "1705"]
[WhiteElo "75"]
[Popularity "86"]
[BlackElo "143"]
[Black "crushing middlegame short"]
g1h1 e7e3 f3e3 d4e3 1-0

[Event "00BKa"]
[FEN "5rk1/p1Rb1ppp/2n1pn2/8/8/2P3P1/q4PBP/1rNQK2R b K - 2 16"]
[White "f8c8 c7c8 d7c8 c1a2 b1d1 e1d1"]
[White "2361"]
[WhiteElo "95"]
[Popularity "89"]
[BlackElo "648"]
[Black "advantage long middlegame"]
f8c8 c7c8 d7c8 c1a2 b1d1 e1d1 1-0

[Event "00BM8"]
[FEN "r4rk1/pp2bppp/2ppnn2/8/N1P1P3/q1P4P/P2N2PB/R2Q1R1K b - - 0 16"]
[White "a8d8 d2b1 a3a4 d1a4"]
[White "1548"]
[WhiteElo "75"]
[Popularity "93"]
[BlackElo "6636"]
[Black "advantage master middlegame short trappedPiece"]
a8d8 d2b1 a3a4 d1a4 1-0

[Event "00BSo"]
[FEN "2r3k1/4R1pp/p1p2p2/2p5/2P5/1PbN3P/P4PP1/6K1 w - - 0 25"]
[White "d3c5 c3b4 e7a7 b4c5"]
[White "1172"]
[WhiteElo "76"]
[Popularity "93"]
[BlackElo "774"]
[Black "advantage endgame short"]
d3c5 c3b4 e7a7 b4c5 1-0

[Event "00Bex"]
[FEN "1rb1qrk1/6bp/2np4/2pNpp2/2P5/3P1B2/1B3PPP/1R1QR1K1 b - - 0 22"]
[White "c8e6 d5c7 e8f7 c7e6"]
[White "1657"]
[WhiteElo "121"]
[Popularity "33"]
[BlackElo "17"]
[Black "crushing middlegame short"]
c8e6 d5c7 e8f7 c7e6 1-0

[Event "00Bg4"]
[FEN "3r2k1/1q3ppp/p2rp3/Qp1B4/7P/P4P2/1PP3P1/1K1R3R b - - 0 21"]
[White "d6d5 a5d8 d5d8 d1d8"]
[White "1377"]
[WhiteElo "85"]
[Popularity "74"]
[BlackElo "301"]
[Black "backRankMate endgame mate mateIn2 short xRayAttack"]
d6d5 a5d8 d5d8 d1d8 1-0

[Event "00Bm8"]
[FEN "8/6kp/4b1q1/1p6/1PpPp2Q/2P1P3/r2N2P1/5RK1 w - - 7 34"]
[White "d2e4 g6g2"]
[White "1126"]
[WhiteElo "76"]
[Popularity "86"]
[BlackElo "324"]
[Black "endgame master mate mateIn1 oneMove"]
d2e4 g6g2 1-0

[Event "00Bn4"]
[FEN "1k6/pp6/4nNp1/P6p/3pr3/7P/3R1PPK/8 b - - 0 40"]
[White "e4e5 f6d7 b8c7 d7e5"]
[White "708"]
[WhiteElo "90"]
[Popularity "95"]
[BlackElo "601"]
[Black "crushing endgame fork short"]
e4e5 f6d7 b8c7 d7e5 1-0

[Event "00Bp0"]
[FEN "1r2kr2/pp3p1p/2b1pn2/4N3/2P5/1N1B4/P3KP1P/6R1 b - - 4 21"]
[White "f6e4 e5c6 b7c6 d3e4"]
[White "1219"]
[WhiteElo "75"]
[Popularity "93"]
[BlackElo "8471"]
[Black "advantage capturingDefender middlegame short"]
f6e4 e5c6 b7c6 d3e4 1-0

[Event "00BrZ"]
[FEN "r6r/pp2kb2/3p1p1Q/1N1Pp3/3bP3/P2B2P1/1P4PP/7K w - - 6 28"]
[White "h6d2 h8h2 h1h2 a8h8 d2h6 h8h6"]
[White "1415"]
[WhiteElo "76"]
[Popularity "84"]
[BlackElo "434"]
[Black "attraction kingsideAttack long mate mateIn3 middlegame sacrifice"]
h6d2 h8h2 h1h2 a8h8 d2h6 h8h6 1-0

[Event "00Bul"]
[FEN "rnbqk2r/pp3ppp/5n2/3pN3/2B5/2P5/P1PPQPPP/R1B1K2R b KQkq - 1 8"]
[White "d5c4 e5c6 c8e6 c6d8"]
[White "1174"]
[WhiteElo "74"]
[Popularity "100"]
[BlackElo "161"]
[Black "advantage discoveredAttack opening short"]
d5c4 e5c6 c8e6 c6d8 1-0

[Event "00C3O"]
[FEN "r2qkbnr/pp4pp/2p2p2/4n2b/2B1P3/2N2N2/PPP3PP/R1BQ1RK1 w kq - 0 10"]
[White "d1e2 h5f3 g2f3 d8d4"]
[White "2038"]
[WhiteElo "76"]
[Popularity "92"]
[BlackElo "1114"]
[Black "crushing kingsideAttack opening short"]
d1e2 h5f3 g2f3 d8d4 1-0

[Event "00C7m"]
[FEN "8/5k2/1P4R1/6PK/1r6/8/8/8 w - - 1 58"]
[White "h5h6 b4h4"]
[White "755"]
[WhiteElo "119"]
[Popularity "67"]
[BlackElo "56"]
[Black "endgame mate mateIn1 oneMove rookEndgame"]
h5h6 b4h4 1-0

[Event "00C8e"]
[FEN "8/5p1k/5Ppb/2p3P1/1p6/8/KB5Q/3q4 b - - 4 58"]
[White "d1a4 a2b1 a4d1 b2c1"]
[White "1337"]
[WhiteElo "211"]
[Popularity "100"]
[BlackElo "11"]
[Black "endgame equality pin short"]
d1a4 a2b1 a4d1 b2c1 1-0

[Event "00CMj"]
[FEN "7R/8/8/6p1/2p1p1k1/2PbK2p/P7/8 w - - 4 71"]
[White "e3f2 e4e3 f2e3 g4g3"]
[White "1630"]
[WhiteElo "75"]
[Popularity "96"]
[BlackElo "18347"]
[Black "crushing defensiveMove endgame master short"]
e3f2 e4e3 f2e3 g4g3 1-0

[Event "00CXr"]
[FEN "r2k2nr/pp2qBb1/3p3p/Q5p1/3n1B2/2N2R2/PPP3P1/R5K1 b - - 1 18"]
[White "b7b6 a5d5 d4f3 g2f3 a8c8 f4d6"]
[White "2038"]
[WhiteElo "75"]
[Popularity "91"]
[BlackElo "1476"]
[Black "advantage long middlegame sacrifice"]
b7b6 a5d5 d4f3 g2f3 a8c8 f4d6 1-0

[Event "00CcK"]
[FEN "8/8/3p4/4kp2/1pP3pP/1RbK2P1/8/8 w - - 2 42"]
[White "b3c3 b4c3 d3c3 f5f4 c3d3 f4g3"]
[White "1509"]
[WhiteElo "196"]
[Popularity "56"]
[BlackElo "7"]
[Black "crushing endgame long"]
b3c3 b4c3 d3c3 f5f4 c3d3 f4g3 1-0

[Event "00CiZ"]
[FEN "5r1k/6b1/3p3p/1P1q2pQ/r5P1/3p1N1P/3R2P1/4R2K w - - 2 34"]
[White "e1d1 f8f3 g2f3 d5f3"]
[White "1362"]
[WhiteElo "78"]
[Popularity "77"]
[BlackElo "133"]
[Black "crushing middlegame short"]
e1d1 f8f3 g2f3 d5f3 1-0

[Event "00CpR"]
[FEN "4r1k1/B7/2p2pK1/3n3p/8/1Q3PP1/P6r/8 b - - 0 31"]
[White "e8e5 b3b8 e5e8 b8e8"]
[White "839"]
[WhiteElo "75"]
[Popularity "100"]
[BlackElo "94"]
[Black "endgame mate mateIn2 short"]
e8e5 b3b8 e5e8 b8e8 1-0

[Event "00Cs4"]
[FEN "2r1q1k1/8/b2b1r1p/Pp1pNpp1/3Pn3/1RPQ3P/P1B1NPP1/4R1K1 w - - 3 28"]
[White "a2a4 b5a4 d3a6 a4b3"]
[White "1388"]
[WhiteElo "86"]
[Popularity "85"]
[BlackElo "63"]
[Black "advantage middlegame short"]
a2a4 b5a4 d3a6 a4b3 1-0

[Event "00CtS"]
[FEN "Q5k1/5q2/p2p4/b1p1pr2/P7/6P1/4KP1R/8 b - - 3 38"]
[White "g8g7 a8h8 g7g6 h8h6"]
[White "917"]
[WhiteElo "75"]
[Popularity "99"]
[BlackElo "2484"]
[Black "endgame mate mateIn2 short"]
g8g7 a8h8 g7g6 h8h6 1-0

[Event "00D12"]
[FEN "8/6pp/8/3kP3/1p1P2P1/rPpK3P/4R3/8 b - - 1 39"]
[White "a3b3 e5e6 c3c2 d3c2 b3c3 c2d2"]
[White "2304"]
[WhiteElo "92"]
[Popularity "89"]
[BlackElo "1104"]
[Black "crushing endgame long rookEndgame"]
a3b3 e5e6 c3c2 d3c2 b3c3 c2d2 1-0

[Event "00D77"]
[FEN "5rk1/bpp3pp/p1npb3/4p3/1P2Nr1q/P1PP3P/1B1QBPR1/2K3R1 b - - 2 21"]
[White "h4h3 g2g7 g8h8 e4g5"]
[White "1802"]
[WhiteElo "75"]
[Popularity "91"]
[BlackElo "1615"]
[Black "crushing kingsideAttack middlegame short"]
h4h3 g2g7 g8h8 e4g5 1-0

[Event "00D7x"]
[FEN "rnq2r2/pp3pbk/3p1n2/2pPpPQ1/2P1P3/2N2NP1/PP4KP/R4R2 b - - 2 18"]
[White "f8g8 g5h4 g7h6 h4f6"]
[White "1575"]
[WhiteElo "77"]
[Popularity "95"]
[BlackElo "16609"]
[Black "crushing deflection middlegame short"]
f8g8 g5h4 g7h6 h4f6 1-0

[Event "00DEc"]
[FEN "8/p5pk/1p3b1p/3r3P/6P1/3nBN2/P4PK1/4R3 w - - 3 30"]
[White "e1d1 d3f4 e3f4 d5d1"]
[White "1091"]
[WhiteElo "77"]
[Popularity "87"]
[BlackElo "166"]
[Black "crushing discoveredAttack endgame short"]
e1d1 d3f4 e3f4 d5d1 1-0

[Event "00DPQ"]
[FEN "2k4r/pp3pp1/4pn2/2np2p1/8/1B1P1Pq1/PPPN1R2/R2Q3K w - - 6 20"]
[White "f2h2 g3h2"]
[White "771"]
[WhiteElo "95"]
[Popularity "84"]
[BlackElo "107"]
[Black "kingsideAttack mate mateIn1 middlegame oneMove"]
f2h2 g3h2 1-0

[Event "00DTg"]
[FEN "r2qk2r/1pp2ppp/p1pb1n2/4P3/3Q4/2N2b2/PPP2PPP/R1B2RK1 w kq - 0 10"]
[White "e5f6 d6h2 g1h2 d8d4"]
[White "973"]
[WhiteElo "81"]
[Popularity "94"]
[BlackElo "2439"]
[Black "crushing discoveredAttack kingsideAttack middlegame short"]
e5f6 d6h2 g1h2 d8d4 1-0

[Event "00DZe"]
[FEN "8/5k2/7p/p1P1bPpP/Pp2P3/1P1pBK2/8/8 w - - 1 47"]
[White "e3f2 g5g4 f3e3 e5d4 e3d3 d4f2"]
[White "2482"]
[WhiteElo "77"]
[Popularity "93"]
[BlackElo "3308"]
[Black "bishopEndgame crushing deflection endgame long master skewer"]
e3f2 g5g4 f3e3 e5d4 e3d3 d4f2 1-0

[Event "00DdW"]
[FEN "5rk1/4bppp/4b3/1p1pPpPP/2pP4/2P5/rqNQKP2/2RRN3 b - - 5 23"]
[White "e7a3 c1b1 b2b3 b1b3"]
[White "1659"]
[WhiteElo "74"]
[Popularity "86"]
[BlackElo "770"]
[Black "advantage middlegame short trappedPiece"]
e7a3 c1b1 b2b3 b1b3 1-0

[Event "00DkJ"]
[FEN "3r1bnr/2p2ppp/2b5/R1k5/5P2/2N5/4N1PP/1R4K1 b - - 3 21"]
[White "c5d6 b1d1 d6e7 a5e5 e7f6 d1d8"]
[White "1410"]
[WhiteElo "74"]
[Popularity "93"]
[BlackElo "2602"]
[Black "crushing deflection exposedKing long middlegame"]
c5d6 b1d1 d6e7 a5e5 e7f6 d1d8 1-0

[Event "00Dt6"]
[FEN "5rk1/p4p1p/4p1p1/5nq1/8/5QPP/5PK1/2RR4 w - - 6 35"]
[White "c1b1 f5h4 g2f1 h4f3"]
[White "1190"]
[WhiteElo "78"]
[Popularity "67"]
[BlackElo "45"]
[Black "crushing endgame pin short"]
c1b1 f5h4 g2f1 h4f3 1-0

[Event "00Dw8"]
[FEN "8/2p1N1p1/3r3p/6k1/3p4/6P1/6KP/3R4 w - - 0 42"]
[White "h2h4 g5f6"]
[White "1866"]
[WhiteElo "143"]
[Popularity "100"]
[BlackElo "12"]
[Black "defensiveMove endgame equality oneMove"]
h2h4 g5f6 1-0

[Event "00Dxh"]
[FEN "8/8/8/6R1/2pk2P1/1r3K1P/8/8 w - - 0 48"]
[White "f3g2 c4c3 g5g7 c3c2"]
[White "1311"]
[WhiteElo "121"]
[Popularity "83"]
[BlackElo "39"]
[Black "advancedPawn crushing endgame rookEndgame short"]
f3g2 c4c3 g5g7 c3c2 1-0

[Event "00DzI"]
[FEN "8/2p5/2P2k1p/2pKp3/3p2P1/3B1p2/7P/8 w - - 0 42"]
[White "d5c5 f6g5 c5d5 g5f4 h2h4 f4e3"]
[White "2610"]
[WhiteElo "86"]
[Popularity "82"]
[BlackElo "48"]
[Black "bishopEndgame crushing endgame long"]
d5c5 f6g5 c5d5 g5f4 h2h4 f4e3 1-0

[Event "00E4Z"]
[FEN "1r4k1/p4p1p/6p1/3rb3/K7/2PpB3/1P1R1PPP/7R w - - 1 25"]
[White "h1d1 d5d6 b2b4 e5c3 e3c5 d6a6"]
[White "2290"]
[WhiteElo "81"]
[Popularity "84"]
[BlackElo "160"]
[Black "advantage endgame long master masterVsMaster quietMove"]
h1d1 d5d6 b2b4 e5c3 e3c5 d6a6 1-0

[Event "00EBZ"]
[FEN "3rr1k1/p4pp1/1pp4p/3pPQ2/1P3P2/2P3qP/P2R2P1/5RK1 w - - 1 24"]
[White "f1f3 g3e1 g1h2 e1d2"]
[White "865"]
[WhiteElo "92"]
[Popularity "95"]
[BlackElo "1321"]
[Black "crushing endgame fork short"]
f1f3 g3e1 g1h2 e1d2 1-0

[Event "00EDN"]
[FEN "rnbq1rk1/p4ppp/1p2p3/2p5/2QPn3/2P1PN2/P3BPPP/R1B2RK1 w - - 0 11"]
[White "c1a3 c8a6 c4a6 b8a6"]
[White "1694"]
[WhiteElo "86"]
[Popularity "76"]
[BlackElo "31"]
[Black "advantage middlegame short"]
c1a3 c8a6 c4a6 b8a6 1-0

[Event "00EEp"]
[FEN "3k2q1/pb1p3p/1p1P4/2p5/2P2Q1K/8/P7/5R2 b - - 2 36"]
[White "b7g2 f4f8 g8f8 f1f8"]
[White "1593"]
[WhiteElo "83"]
[Popularity "84"]
[BlackElo "54"]
[Black "endgame mate mateIn2 short"]
b7g2 f4f8 g8f8 f1f8 1-0

[Event "00EJb"]
[FEN "6k1/5pp1/2R1p2p/8/P1B5/1P4P1/1q3Q1P/3r2K1 w - - 1 35"]
[White "g1g2 d1d2 c6c8 g8h7 c4d3 f7f5 c8c2 d2f2"]
[White "2274"]
[WhiteElo "78"]
[Popularity "87"]
[BlackElo "427"]
[Black "advantage endgame pin veryLong"]
g1g2 d1d2 c6c8 g8h7 c4d3 f7f5 c8c2 d2f2 1-0

[Event "00EUu"]
[FEN "8/5P1P/1p4K1/8/6P1/8/2p5/k6r b - - 0 62"]
[White "h1h6 g6h6 c2c1q g4g5 c1c6 h6g7"]
[White "2536"]
[WhiteElo "81"]
[Popularity "92"]
[BlackElo "2094"]
[Black "crushing defensiveMove endgame long"]
h1h6 g6h6 c2c1q g4g5 c1c6 h6g7 1-0

[Event "00EXS"]
[FEN "r3r1k1/p2Q1p1p/1p2p1p1/8/1P1P4/P3P3/1B2Nb1q/2KR1R2 w - - 0 19"]
[White "f1h1 f2e3 c1b1 h2e2"]
[White "1558"]
[WhiteElo "86"]
[Popularity "56"]
[BlackElo "28"]
[Black "advantage discoveredAttack middlegame short"]
f1h1 f2e3 c1b1 h2e2 1-0

[Event "00Ea3"]
[FEN "3r4/p5k1/1p1qprnp/1Q1pN1p1/3P1pP1/1PP5/P5PP/4RRK1 b - - 3 29"]
[White "g6e5 d4e5 d6c5 b5c5 b6c5 e5f6"]
[White "1343"]
[WhiteElo "75"]
[Popularity "85"]
[BlackElo "363"]
[Black "crushing fork long middlegame"]
g6e5 d4e5 d6c5 b5c5 b6c5 e5f6 1-0

[Event "00EbJ"]
[FEN "r2q1rk1/ppp2ppp/2nbb3/8/6n1/2NPBN2/PPP1BPPP/R2QK2R w KQ - 5 9"]
[White "f3g5 g4e3 f2e3 d8g5"]
[White "1203"]
[WhiteElo "92"]
[Popularity "53"]
[BlackElo "73"]
[Black "capturingDefender crushing opening short"]
f3g5 g4e3 f2e3 d8g5 1-0

[Event "00Ec4"]
[FEN "2rq1r1k/p5pp/8/1p1BpPb1/2Pp2Q1/P2P2R1/6PP/R5K1 b - - 3 25"]
[White "c8c7 g4g5 d8g5 g3g5"]
[White "829"]
[WhiteElo "95"]
[Popularity "85"]
[BlackElo "341"]
[Black "crushing middlegame short"]
c8c7 g4g5 d8g5 g3g5 1-0

[Event "00EgR"]
[FEN "N2k3r/1b1n1Bpp/p7/1pb1P3/6P1/4p3/PPP4P/1K1R3R w - - 1 20"]
[White "e5e6 b7h1 d1d7 d8c8 d7c7 c8b8"]
[White "1736"]
[WhiteElo "74"]
[Popularity "98"]
[BlackElo "949"]
[Black "advantage long middlegame"]
e5e6 b7h1 d1d7 d8c8 d7c7 c8b8 1-0

[Event "00EoE"]
[FEN "r1b1k3/ppr4p/5p2/5p2/8/2P3P1/P4PP1/4RK1R b q - 1 23"]
[White "e8f7 h1h7 f7g6 h7c7"]
[White "975"]
[WhiteElo "79"]
[Popularity "73"]
[BlackElo "56"]
[Black "crushing endgame short skewer"]
e8f7 h1h7 f7g6 h7c7 1-0

[Event "00Er4"]
[FEN "r3k2r/p1bN2pp/2p1pp2/3p3b/3P1q2/2N4P/PPPQ1PP1/R3R1K1 w kq - 0 16"]
[White "e1e6 e8d7 d2f4 c7f4"]
[White "1332"]
[WhiteElo "75"]
[Popularity "75"]
[BlackElo "146"]
[Black "crushing hangingPiece middlegame short"]
e1e6 e8d7 d2f4 c7f4 1-0

[Event "00Erm"]
[FEN "3r4/6k1/1p1pr1p1/p1p2p2/PnP1p1P1/1P6/3R1PBP/4R1K1 b - - 0 29"]
[White "b4d3 d2d3 e4d3 e1e6 d3d2 g2f3"]
[White "1398"]
[WhiteElo "75"]
[Popularity "83"]
[BlackElo "140"]
[Black "crushing defensiveMove endgame long"]
b4d3 d2d3 e4d3 e1e6 d3d2 g2f3 1-0

[Event "00Evs"]
[FEN "5qk1/pQ3pp1/7p/b2N1b2/P3r3/5K2/7P/R4B2 b - - 1 24"]
[White "g7g5 d5f6 g8h8 f6e4"]
[White "1055"]
[WhiteElo "79"]
[Popularity "93"]
[BlackElo "920"]
[Black "advantage fork middlegame short"]
g7g5 d5f6 g8h8 f6e4 1-0

[Event "00Ezc"]
[FEN "rnb1k2r/ppp4p/3b1qp1/3P1pBQ/4p2N/2N5/PPP2PPP/R3R1K1 b kq - 1 13"]
[White "f6f7 c3e4 f5e4 e1e4"]
[White "2063"]
[WhiteElo "75"]
[Popularity "90"]
[BlackElo "1039"]
[Black "crushing middlegame short"]
f6f7 c3e4 f5e4 e1e4 1-0

[Event "00F2o"]
[FEN "6k1/4qpp1/3p3p/8/2BP4/1Pn5/2Qn1PPP/6K1 w - - 0 29"]
[White "c2c3 e7e1 c4f1 e1f1"]
[White "980"]
[WhiteElo "76"]
[Popularity "72"]
[BlackElo "120"]
[Black "endgame mate mateIn2 short"]
c2c3 e7e1 c4f1 e1f1 1-0

[Event "00F3S"]
[FEN "3r1rk1/5ppp/p5q1/1p1P4/2PpP3/P6Q/B4PPP/2R3K1 b - - 0 29"]
[White "g6e4 a2b1 e4b1 c1b1"]
[White "1333"]
[WhiteElo "97"]
[Popularity "82"]
[BlackElo "20"]
[Black "crushing endgame short"]
g6e4 a2b1 e4b1 c1b1 1-0

[Event "00F5G"]
[FEN "2rqrbk1/pp3ppp/4n3/3p1N2/3NnBQ1/2P4P/PP3PP1/R4RK1 b - - 14 22"]
[White "e6f4 f5h6 g8h8 h6f7"]
[White "1500"]
[WhiteElo "88"]
[Popularity "75"]
[BlackElo "41"]
[Black "crushing deflection kingsideAttack middlegame pin short"]
e6f4 f5h6 g8h8 h6f7 1-0

[Event "00F6y"]
